Job Title,Company Name,Salary Min,Salary Max,Location,Experience Level,Contract Type,Contract Time,Created,Description,Skills,Source Platform,Search Title
"Senior Prompt Engineer, Pega Blueprint",Pegasystems,114818.27,114818.27,"South Waltham, Middlesex County",,,,2025-11-21T15:26:16Z,"Senior Prompt Engineer, Pega Blueprint Job Category: Engineering & Cloud Location: US - Massachusetts - Waltham Meet Our Team: Call us alow-code platformfor AI-powered decisioning andworkflow automation. But that's only the beginning. ThePega Platformmakes it simpler for enterprises to work smarter, unify experiences, and adapt instantly. Thanks to our scalable, made-to-measure architecture, even the biggest organizations can stay streamlined and ready for what's next. Picture Yourself at Pega:…",IT Jobs,Adzuna,Prompt Engineer
TikTok Shop - Prompt Engineering Lead,TikTok,111807.9,111807.9,"Times Square, King County",,,,2025-05-08T16:12:18Z,"Responsibilities About the team: Global E-commerce's Governance and Experience (GNE) is a global team responsible for ensuring our marketplace is safe and trustworthy for not only our users, but also sellers and creators. We value user satisfaction and work on policies, rules and systems to ensure quality. Service and Support Center (SSC) is part of the GNE organization. Our mission is to provide world-class service and experience for customers, sellers and creators. We are looking for a Prompt…",IT Jobs,Adzuna,Prompt Engineer
Generative AI Analyst/Prompt Engineer,Robert Half,141079.33,141079.33,"Grand Central, Manhattan",,,,2025-10-29T19:51:57Z,"Description We are looking for a skilled Generative AI Analyst/Prompt Engineer to join our team on a contract basis in New York, New York. In this role, you will leverage your expertise in data science and artificial intelligence to develop and optimize innovative solutions. This position is an excellent opportunity to work in the financial services industry while applying cutting-edge AI technologies to real-world challenges. Responsibilities: - Design, implement, and optimize AI-driven models…",IT Jobs,Adzuna,Prompt Engineer
"Prompt Engineer / LLM Specialist, AVP",MUFG,103957.54,103957.54,"Tampa, Hillsborough County",,,,2025-11-08T10:39:50Z,"Do you want your voice heard and your actions to count? Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG), one of the world's leading financial groups. Across the globe, we're 150,000 colleagues, striving to make a difference for every client, organization, and community we serve. We stand for our values, building long-term relationships, serving society, and fostering shared and sustainable growth for a better world. With a vision to be the world's most trusted financial gro…",Accounting & Finance Jobs,Adzuna,Prompt Engineer
"Prompt Engineer / LLM Specialist, AVP",MUFG,142866.66,142866.66,"Guadalupe, Maricopa County",,,,2025-11-08T14:08:02Z,"Do you want your voice heard and your actions to count? Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG), one of the world's leading financial groups. Across the globe, we're 150,000 colleagues, striving to make a difference for every client, organization, and community we serve. We stand for our values, building long-term relationships, serving society, and fostering shared and sustainable growth for a better world. With a vision to be the world's most trusted financial gro…",Accounting & Finance Jobs,Adzuna,Prompt Engineer
"Prompt Engineer / LLM Specialist, AVP",MUFG,101257.41,101257.41,"Tyler Park, Hudson County",,,,2025-11-08T14:27:36Z,"Do you want your voice heard and your actions to count? Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG), one of the world's leading financial groups. Across the globe, we're 150,000 colleagues, striving to make a difference for every client, organization, and community we serve. We stand for our values, building long-term relationships, serving society, and fostering shared and sustainable growth for a better world. With a vision to be the world's most trusted financial gro…",Accounting & Finance Jobs,Adzuna,Prompt Engineer
AI Prompt Engineer / RPA Implementation Specialist,QED National,99038.83,99038.83,"New York, US",,permanent,full_time,2025-11-22T16:25:16Z,"Title: AI Prompt Engineer / RPA Implementation Specialist Pay Rate Range: $60.00 - $70.00 an hour Job Type: Contract - thru June 2026, strong possibility of extension Location: Long Island City, NY (Queens) Work Mode: hybrid - 3 days a week onsite Interview Mode: 1-2 rounds via MS Teams - must be on camera. AI interference will lead the interviewers to cancel the interview immediately. Second round will be onsite Job Description We are seeking a highly skilled AI Prompt Engineer / RPA Implement…",IT Jobs,Adzuna,Prompt Engineer
Prompt Engineer SME (Short Term Engagement),Waypoint Human Capital,140000,165000,"Colorado Springs, El Paso County",,contract,full_time,2025-10-24T10:01:51Z,"Position: Prompt Engineer SME ( short term engagement thru FEB '26) Position Type: Full-time, Onsite Position Location: Colorado Springs, CO Clearance Required: Top Secret with SCI eligibility Salary: $140-165K Waypoint’s client is seeking a Prompt Engineer to support efforts in integrating generative artificial intelligence (GAI) technologies, including large language models (LLMs), to enhance tactical efficiency and decision-making capabilities across combatant commands. This initiative focus…",IT Jobs,Adzuna,Prompt Engineer
Lead Engineer - Generative AI & Prompt Engineering,GE Vernova,98200,164000,"Niskayuna, Schenectady County",,,full_time,2025-10-12T09:46:39Z,"Job Description Summary GE Vernova is embracing cutting-edge technologies to streamline operations, improve customer experiences, and drive growth. As part of this vision, we are building a dedicated team to leverage Generative AI and redefine how we engage with our industry. The ultimate goal of the team is to automate prompting, develop a framework for prompting across use cases to maximize reuse as well as sharing across businesses. We are seeking a highly motivated and talented Prompt Engin…",IT Jobs,Adzuna,Prompt Engineer
Senior Engineer - Generative AI & Prompt Engineering,GE Vernova,111200,185400,"Niskayuna, Schenectady County",,,full_time,2025-10-31T07:35:24Z,"Job Description Summary GE Vernova is embracing cutting-edge technologies to streamline operations, improve customer experiences, and drive growth. As part of this vision, we are building a dedicated team to leverage Generative AI and redefine how we engage with our industry. The ultimate goal of the team is to automate prompting, develop a framework for prompting across use cases to maximize reuse as well as sharing across businesses. We are seeking a highly motivated and talented Prompt Engin…",IT Jobs,Adzuna,Prompt Engineer
Senior Engineer - Generative AI & Prompt Engineering,GE Vernova,146166.67,146166.67,"Upper Union, Schenectady County",,,,2025-08-27T17:10:03Z,"Job Description Summary GE Vernova is embracing cutting-edge technologies to streamline operations, improve customer experiences, and drive growth. As part of this vision, we are building a dedicated team to leverage Generative AI and redefine how we engage with our industry. The ultimate goal of the team is to automate prompting, develop a framework for prompting across use cases to maximize reuse as well as sharing across businesses. We are seeking a highly motivated and talented Prompt Engin…",IT Jobs,Adzuna,Prompt Engineer
Lead Engineer - Generative AI & Prompt Engineering,GE Vernova,136901.48,136901.48,"Upper Union, Schenectady County",,,,2025-08-27T17:10:00Z,"Job Description Summary GE Vernova is embracing cutting-edge technologies to streamline operations, improve customer experiences, and drive growth. As part of this vision, we are building a dedicated team to leverage Generative AI and redefine how we engage with our industry. The ultimate goal of the team is to automate prompting, develop a framework for prompting across use cases to maximize reuse as well as sharing across businesses. We are seeking a highly motivated and talented Prompt Engin…",IT Jobs,Adzuna,Prompt Engineer
Internship - AI Research & Prompt Engineering Intern,Plexis,36068.27,36068.27,"Medford, Jackson County",,contract,,2025-11-09T07:55:12Z,"Plexis Healthcare Systems is expanding its innovation footprint through our AI Special Ops team - a small, high-impact group focused on experimenting with emerging technologies and building next-generation AI-enabled products. PLEXIS is in need of an energetic and creative intern to help build our AI Special Ops team. Because this position requires a minimum of 3 days a week in the office, you must be local to Southern Oregon area. If interested, please apply. Internship Position Purpose As an …",IT Jobs,Adzuna,Prompt Engineer
